-0.110000000000000	0.0200000000000000	-0.360000000000000	-0.110000000000000	0.480000000000000	-0.200000000000000	0.270000000000000	0.290000000000000	-0.340000000000000	-0.0500000000000000	0.230000000000000	0.0800000000000000	-0.450000000000000	0.250000000000000   
-0.300000000000000	-0.370000000000000	-0.180000000000000	-0.0900000000000000	-0.160000000000000	-0.160000000000000	-0.100000000000000	-0.0900000000000000	0.460000000000000	0.320000000000000	0.0200000000000000	0.310000000000000	0.400000000000000	-0.0700000000000000 
0.500000000000000	0.180000000000000	0.410000000000000	0.11333333333333333	0.16	0.150000000000000	-0.250000000000000	-0.410000000000000	-0.0700000000000000	-0.130000000000000	-0.150000000000000	-0.0100000000000000	-0.280000000000000	-0.0900000000000000 
0	-0.110000000000000	-0.03333333333333333	0.190000000000000	0	-0.0700000000000000	0.180000000000000	0.180000000000000	-0.230000000000000	-0.160000000000000	0.0300000000000000	-0.120000000000000	-0.110000000000000	0.230000000000000                                   
0.400000000000000	-0.160000000000000	0.310000000000000	-0.340000000000000	0.0200000000000000	0.210000000000000	-0.700000000000000	0.110000000000000	0.0800000000000000	0.0500000000000000	-0.0900000000000000	0.0700000000000000	0.0400000000000000	-0.0100000000000000 
0.390000000000000	-0.180000000000000	-0.0900000000000000	-0.0400000000000000	-0.250000000000000	-0.690000000000000	-0.640000000000000	-0.380000000000000	0.410000000000000	0.330000000000000	-0.620000000000000	0.230000000000000	0.920000000000000	0.610000000000000   
0.500000000000000	-0.240000000000000	-0.160000000000000	0.21666666666666667	0.0400000000000000	-0.026666666666666672	-0.110000000000000	0.100000000000000	-0.0400000000000000	-0.0100000000000000	-0.0400000000000000	-0.150000000000000	0.0500000000000000	-0.110000000000000  
-0.520000000000000	-0.480000000000000	-0.730000000000000	-0.420000000000000	-0.400000000000000	-0.0100000000000000	-0.340000000000000	0.550000000000000	0.39666666666666667	0.370000000000000	-0.290000000000000	0.630000000000000	0.870000000000000	0.280000000000000   
-0.870000000000000	-0.170000000000000	0.100000000000000	-0.120000000000000	0.16499999999999998	0.520000000000000	-0.280000000000000	0.500000000000000	0.0900000000000000	-0.0100000000000000	0.0800000000000000	-0.150000000000000	-0.160000000000000	-0.160000000000000  
-1.39000000000000	-0.570000000000000	-0.160000000000000	-0.0200000000000000	0.300000000000000	0.410000000000000	0.0300000000000000	0.500000000000000	0.480000000000000	0.510000000000000	-0.110000000000000	0.140000000000000	-0.0600000000000000	-0.0500000000000000 
